id_bodega;id_producto;cantidad
17545;G6N6P4YW6WTLN;80
10456;R1U98E2DM2PN9;93
13535;FS96LQ4W0Q3MR;77
12927;V3XXGL43TF3I7;75
16617;RDW122D15GBK8;17
10487;I5VO0E8337KVI;13
14710;3EB835J9E4NRQ;60
16434;0OXMHG3GMXO23;96
16634;39258I7Y49K6V;20
16092;M236J3VFL4H38;19
17836;Q49UU87IE3YPH;33
13491;14S0G56F048K9;63
14378;TM0RFJ2A262BF;27
16433;77GS29Y307XD2;83
13203;563851P5135JK;64
17103;88HPZGB3HAT32;59
14530;58MKZTAGJ7414;89
13356;1PUHV1C05DSM8;10
12775;H2BQZ860OAWD2;32
17508;W4XKFOZM1QROA;99
14379;B1F6AD5RK3Y3Q;46
10108;QZ2232B6A589S;48
15061;627NL6AMAKV9W;40
15385;PR177C2302KV3;10
12188;4SUMW8A9ES2H0;64
15888;P6WH46OZ4ZCX4;71
13660;9B27P276W9IZ8;94
17234;J0V43Y5QAU60N;20
17022;U952DH6X4YXDK;16
16621;ORL4J8VW381P2;63
10564;1552444330ETM;97
10528;CTLI2OP003449;65
16304;1914964O92476;74
15490;R637GLTUG6A63;33
17573;KF82Q60GHY0H9;13
15155;HMKY11YEKW0SP;76
12670;17UYCN94T20SU;47
11482;S15E8V6Q560Y5;51
15589;0VQ73OXC3F40W;74
16543;TBSI6X2VNP19L;90
15888;SWO49VJID1133;45
10571;11FK7Y87N831J;50
15488;A33460XC9H0BJ;59
10782;H1ZJNP27J59EI;97
14328;83438D4NMYW1C;86
14123;7N94JXXM7LFE4;72
13510;853DEKJ161RBC;15
18082;ZZ7RB2F44720P;62
15221;J76CLFQ0BTU3P;71
12867;HMKY11YEKW0SP;15
12980;SFBI9T5Y9BNIF;99
13464;S9357JSL799NZ;34
13066;8491R9P67GCH1;77
10158;AWR5U43BNE7Z4;57
12113;3TL317I6F803J;32
16168;65PU2F6HT268K;25
14810;59MBW5HMJQ187;30
15808;C68JT0392G528;13
11436;ZS618E39PAU46;94
11498;73H582934S7C8;47
13229;R451PC7EIMN85;32
15826;3YG78231U1FLD;91
17472;NPIT032C8440T;84
10211;75HN7K9PO0303;30
16801;SYZDG4X45LGIB;79
15367;71ZHM4M14TXI9;14
15951;0EO75SH38WK61;10
14378;LNA94SR356Z76;98
15800;0I892ROC0942N;66
14733;15337M5U0O233;79
17953;R8HQKSL085951;47
16543;3LIMUAN5ERPZW;99
12209;3N8KC6H9TDZ10;45
15819;Q114TUCL78311;24
17228;PB5H4OKGG18D1;14
14590;PAO7284SQG6E4;77
15101;GB7NS43MD8G9W;38
11578;A4WT0KQJ1DJ83;30
14379;OY25B2O1W42LX;57
17799;02025HULY8PH6;90
13672;D507D9Y9DIH48;100
14019;J9X405F63KBI4;79
12502;0GC5V9000T944;79
16801;9Y887728YK1D7;93
12927;Y9W436WSI6AJO;99
15214;1DYD55664T5SH;40
15019;7F33B1ZOO4E6Y;22
10900;K3228Z25B484C;77
17953;3VR4W21V39345;94
10568;28OK26LL147S5;79
12470;N81137B41VER8;58
13121;2MEAPE68D8GGC;82
12793;J8GWI94O1L420;21
14230;784YA3K6Y3G70;70
13340;QCIE0HXEKRLDC;27
17022;2KQ664N47MUP2;55
16228;MRFQJP4C6FS5G;77
12497;R2B3Z5R439G33;95
10145;5ER434L6RZ2QJ;92
12852;38178CII9U676;25
14240;378S8I1738ZBA;29
14370;643J2WT3S8J1J;32
16152;WB053YDL3XO81;64
15800;C3JAAHB408U7Q;94
10487;C02AG53R04Q1Z;43
13669;75IZ20NE01KHO;43
13973;35252G71RYLS2;63
14590;C73NV995UW3ZV;77
15803;0Q31BTSMP5VO8;78
15676;Z98UT92AIP8HA;55
15494;383P5ZQ5Z1L43;37
17235;TXOL6452K6AS6;46
10744;5HA037V650GYH;72
15287;RU2VN1TZLB12Y;84
17263;R0R3YY48507FL;62
12088;25M00260054Y9;86
17997;09LUU357S3MM5;24
16394;4XZ877MJ7S958;29
15418;JYYSA8JFT543H;30
11215;P3JXTW157EFDS;33
12077;G9I9VVUF6NK9B;26
11238;BF2NJOW77SFSP;92
17361;Z23K033M90BM0;48
12569;YUB90E13RV8CV;69
10145;JQ0PF4EXP0V14;21
16659;I7UCDTTY23057;60
11155;L5CHH12JCNVH5;82
17453;N1VHXOWIB4N75;46
14920;23VQ952R6JZT5;58
17101;4A8IRYMQ2VP3N;60
10455;VOA80J8GT0FV0;66
12927;S77OTCY14B056;47
15544;8G46YW8CX4N5K;22
10766;NKJ4E33OTJ1HY;29
17001;EFEY0J5369L77;56
15465;682BY3R72S4YA;78
12624;95817J8NF357S;56
16433;8IHYT643D3R7H;27
14037;L113379Y981X1;70
13088;C26U90256J30M;27
12511;7X7GR8R6L54S3;93
13726;8WKT8JQ0U75C1;82
11261;XOQB368936IRV;49
10221;E51930E49Y344;19
14598;CR40KKF6SYZ0W;18
17220;XZ707178BTEV9;27
13229;7Y36W8ST502IR;77
10882;PC0IY21897Z4T;85
11290;LR786QB1F4L90;74
13785;O70FPS12Z321B;10
11945;X8FS66W66LS1Q;52
10871;NC8BP72AXP6G7;14
14438;66T8ZNQL8FDI2;15
16703;024HBI24HRLL5;71
11146;KM1VSKL6RRJJE;88
17789;8B7Y2I59638I3;61
11846;XHA4L4E17YCS6;36
15704;919PCJNH3QO7J;68
16015;91FB8V9YBV59M;93
11530;W09827FED4VEB;70
16710;8TQ1E353GQAVU;83
15385;GSI7W89P4LZ89;59
15284;9179T8H329485;14
16604;GDTM3Z7X13ASL;35
10800;E77C06A97Z331;44
17204;2P231SYA889YD;70
14127;4PG9SA11SQY0K;28
13409;07MO4UJ9AHD9A;72
13104;15K4ZVM0E09HT;19
16829;PIQ8IQ565FH6Y;55
11229;891YR2LYRZ845;12
10603;8NHY6I96XF28K;17
12736;O95D62XX8I2PO;33
17001;3R9N8XVH6ROLF;55
14234;F9TDO6ULU6JH4;99
13763;RITAIF3AM9CK5;32
14671;L3T830Y095A7F;46
13094;1YCC8LV8HVL81;86
17405;5931Z5Q24L2XC;100
14829;VX090Q8334433;75
16612;8F44L7WAXH76N;94
15731;C3JAAHB408U7Q;28
12171;JP04G2TFJ7715;71
12213;963K8DQ0MO29Z;77
11846;60C0T169416U9;23
15434;17KP8N3Q07G86;39
11625;7K390NP7DY612;94
14765;73B931O51C21X;23
10145;T6HO81VS7391S;48
17067;LPW97JCK19DZC;32
14225;POS10P9769Z4B;14
11619;8MLK1ES0APCX7;70
10617;875KAJ13IRU88;70
12171;TASBIE5N9QN76;71
13873;IF401HI2D9R1I;49
10836;89DQ2DN319660;74
16643;20015M5QV1C7E;87
14787;CLZ2A15VS95N9;63
14935;UB91O6570KUNX;90
13958;33N7KEIW37K50;23
15388;V90I63CKGR61F;36
16768;90MQBX54T3EK0;60
11194;UC074HJSOH23T;99
16502;3187OC8927WG9;91
10570;08D49XU4UM80C;82
13841;184COSG333BCN;95
10952;0753V241RTQ5S;84
13982;U6O77SJ902ZFB;31
12054;AC694W608G65T;39
17966;X3616O9YXRWLL;26
11074;1SW0077LGFWZJ;33
15367;K36NH7GO4PMJY;59
13841;X5W9VR0V8EVBJ;71
11146;S28D7EKV15K9E;99
15418;9F6M8L74D7784;16
15279;QXNJIDCG1620G;60
14918;53H9JGO2GQK0G;95
17153;286WL9217YC81;48
15080;K4745UA38UJ41;76
15241;98J2IFKBE7P1C;27
15281;WQ302CTXWQ35G;16
17916;4Y9OIP3B8QTXG;27
17495;KPQIE9Q3TFEX6;28
16783;SC27752N89YBE;39
17395;3SC0RN8LESS8F;60
17001;Q8TP0YRH588UZ;59
14057;L86Z17JOHM737;12
14918;7CFTC815ZE0X3;92
11214;8PQ3PJPY2EN66;16
15630;7M4CVD9S9T85D;36
15888;CDW197TR6O0MS;76
13876;ZBZTID1BTZA9V;95
14943;DCBO9HTNN4JMR;66
18079;NF4K678EAZH9F;17
15377;FJ83A45NL7300;50
17615;JH312LAZLS003;92
13602;GFCJHB4416IO7;71
14148;R9712X34JLQS5;17
17997;H80W11IDF510O;78
15292;M0KVUD8I84UHJ;32
12345;JL9LP97Z884U6;30
15445;R6V3AM9IA4V88;76
12698;34EK1MQ5FN1HS;38
14885;I9ZL933CTO96D;89
12870;01VLQ5AW69UK9;73
15137;35HT4Z3J5SGM4;15
16825;96M38YMQ65NY7;64
11833;XOW6Z098FK5F8;63
16715;HA328OEYA28L3;57
15564;R96UN2Q6447FW;58
15951;9PZUG4T2X58U6;42
12867;9B413NGO69987;79
12407;DY3PC0B1J08JD;73
15367;S50C03A0K0N66;54
15292;253O81P90KG6Q;95
13218;892GAO88QGOD0;76
16500;VC22JH852C5RT;70
14057;9TUX9JFG1635X;49
12952;Q73Q902E82663;89
10459;N7H2L30E1446E;20
17179;11BK9B7G70P47;21
13229;J1TV75Z1523OO;72
11902;41T448ZLTZ4X2;12
10514;J1WD46B4M90LI;69
14508;32Y2F7O38T894;19
16621;E7BIAVT17VM54;74
14112;WFJ4BD4275FMG;11
15388;477HYIIAIFOYE;23
13326;AVXH7KO20NT37;21
11682;2COI6Y772Y9E5;37
15287;56HD8YP41X5G4;80
12209;IT4JZE53Q2654;72
10287;DSR3206F3709Q;53
16904;7BF9J892L4C86;85
10996;JHS2B441SWOSE;91
17966;6L1D2P5673AH4;56
11945;09069TOAGIU99;96
14262;UOJS8995ET05L;29
17460;LR15U00RK2NRW;41
15088;3PR7IW2BM55F0;37
16280;E494S34OGE78Y;67
17961;2JGX6GA6N6J63;27
13549;K6A34246E0WA1;50
12323;4WBPGP54506G8;24
10766;9P9X2BQO51433;60
11876;535TL0Q31IW4A;11
15041;43585K8A7QC7X;100
12708;673PY26IGQ38Q;48
17209;68FKD62HU49QM;78
11829;9TUX9JFG1635X;93
10633;B913L4LGL8046;88
11518;Y5OF77Q3P1D64;30
16375;JX665NZ6W923O;31
12497;X60Y6QTTW9PLP;60
11407;5RZ5M261MU27I;85
13207;6HHXY606UO0R9;51
16591;HH2052741LUS5;30
12667;G7ECPQD93MX3X;11
11146;3N38RA01AQ1H4;18
11518;8B2Q1I5F05HQJ;69
11092;5NB2Y9T89W09N;97
12546;NWQ394TG4AWQG;40
11166;976U67WL940L8;18
12031;0Q31BTSMP5VO8;93
12171;076W95AH4P7K3;66
16967;C9B14S34H1B38;81
15245;TZM9J0P6R4EKN;46
14370;HK071L859Y3B4;81
10587;67L4I5M6S6BK7;65
15241;472DLCU4IM16V;87
15155;UID598HXE3546;18
11083;1P1JO200Q6IHW;91
17815;494747RO8149Y;28
12083;DE0KLB3WADD2H;57
13491;T8OXD6STZUQ8W;49
16998;4R3UJNED7F97L;61
16540;14M24A2K49P0Q;91
13392;0EO75SH38WK61;81
11497;WNW88334GGF34;52
15034;1J7424CMB0580;16
17750;6XRM24PPM33V1;15
17629;YFL47QK18BN8H;43
17397;7U1LS21E9QR2D;57
16144;MKH014H45GV94;90
16211;JE41A6J2TD957;40
17006;IREW6S6X4N5OP;53
13774;4593U761R9LR3;57
14733;D4090LVXL44NU;98
14234;FS831NSNQ433P;59
11581;Y5LSE8I9ZJVM4;41
10920;HED7I15ORTK08;47
12880;Z8RNA8208HA4V;81
17651;O1UXU82R0IGQW;94
10870;I24234D4A8856;15
11155;7B8WQ58EOXVLD;34
15281;D42IYXV7CBS13;43
11676;A3JY0SSVH01J8;35
16879;110J004U82O8Y;33
14378;WDIWDAW5ED8X0;36
14199;K574LPA4F2Z74;63
13409;42F763NG14789;58
13452;N2CO852NFJ6YB;88
15381;1SDF6VBT74HCF;92
10570;M66W1RM9D3VQG;55
12799;G9MAEIVM15HE9;54
14918;94673Z29H4I6U;85
17103;855CQP1E81IEW;29
10234;UDK29ZYXNI486;60
15888;5DUEPU02QG08S;64
13278;D2422HPMXYC0J;39
13356;43P42X1QJA9HO;10
14541;RLRP335KGOHL7;96
13900;328DSEA6L01S1;32
13133;MYMTVO5913G36;24
16942;FQ8A5BMK70012;33
15328;810P48477507Z;62
16757;99H512VWBD6R6;38
17142;LCBCV4873LLAK;60
11829;061OR356P8T58;80
11015;N4708J464P64N;73
12244;696DDV3M0TWGM;26
11214;01ML0E79T2K98;43
16824;6QSB03SVA74J1;76
17235;PJ4C19S7LOE8R;74
15495;J10CUCL9G0JJ0;63
14370;KO01HD33063O7;41
15653;47UO2RW53655X;15
11764;E40DEMD103WVE;98
13103;76U78O7OAUIY2;76
11809;27W6UXG942FY7;57
11664;E7BIAVT17VM54;31
14408;34C4R83O5TO8O;27
14057;AQR603P5I7OLA;49
10836;KY7H3XKMMAMOE;78
12353;2WKJT1S2U539U;81
11846;18SET51FI3Q6T;78
15564;ZL8DAG9H4L7S4;19
17669;25F4185M1396U;84
10456;7B54C846OXZ90;43
15803;UC8G7064432V6;20
16543;X9Z1T27L1ICR5;73
13321;12090AN598S0D;81
17662;L113379Y981X1;12
13359;70106K7V0HJ75;83
14065;2160IET21B802;63
14357;CO03347VUCD0E;55
13166;17UYCN94T20SU;20
16237;LJ33BU786VZ76;31
11765;4W1072R9M9RIL;81
11447;IDS12S1021RHD;67
16419;RL149K8TO7Y2R;17
16514;R48JR4AI373GB;62
11887;LV0BCH3TVQ1RP;82
11489;SCNZ292A5RQY7;45
16105;6S8YQDA9H0P3K;93
11542;7U71RSI5M2438;40
16947;94S3AETSO85W0;78
12758;15V843FAJ54Z0;83
14039;0E98TI8A4O526;94
10487;503LV95Q840IP;72
11874;JS0305KRN6P38;90
12879;05B2Q5X53B94A;36
16824;8N7N20PWZ8WTX;53
13227;1611J044285ER;100
11285;M2E5AWOMQM4DO;88
14674;I4N33668647W5;69
15864;EU1GNC0O54076;52
11713;40P43G16Y36BO;84
15284;NIWLRM8520335;17
11817;3VR4W21V39345;94
17815;R3V59W3CM53WT;25
11740;FNI1661B9Y2NV;86
12171;4639A9L96690F;60
17142;X3A29LOCQBLG0;95
12885;H1MLZV8740F62;32
18053;EVQ5NI6Z0SR1F;47
14598;VGU1OBN8Q8R1M;89
11716;0N05256N3SSXH;46
15536;06K1C5SU06OFF;14
17460;6UPG4E2E29832;66
16192;2E5QMT32X26CZ;100
11504;08QC09ATS422P;42
14135;8K8Q3H32M55YR;78
10756;01WJJ5630QK2D;20
11463;GZR0119BZA2I7;69
10887;AXYJQ87H126E8;72
10789;6Y35054S0G99V;48
10570;HJU259479T8TP;62
13133;P3JXTW157EFDS;75
13982;1U4223D8YO4S8;85
14094;6D178K1V3B5C8;12
12870;SB65F1ZVT5X1I;38
11905;I58HA8WH5S687;56
17545;511IEWM36J44X;62
12323;3Y10069269C41;99
10211;1XSLTU71509Z8;75
16415;XKAF9CU590T4I;81
17799;84HNY8V8B31B0;32
11887;JTZS33YCU5M5J;45
12475;068P4U0744L3X;88
10108;OM98IEU74DCQY;31
15787;L990XE1E58M05;48
12372;HFNC93024B58Q;16
12123;WJIDJ78ZTJRM0;45
16549;AR60BIJD8R7U6;85
14262;622VC42KIS32U;73
13707;9Y2ZD67AB742T;70
16942;UUEH9K7T7XZ63;95
11504;KLEYG15U6RQUG;26
15214;4D9X6VA21B00F;21
12088;V97Z5IMW1JM21;20
10535;0RIK3Q70T2C25;78
16643;16566F6TP5U27;23
13222;8J42MX56954PE;83
12323;V4I640VPYFU6H;32
15235;WLDVI24I84W28;59
12970;RWC46XN1514UO;60
16565;060898T38L09M;48
12164;40V17EJ01IH30;14
12847;9ST6INRU18AQ9;35
11504;4G259QCKD06B0;19
11997;BSI6X2MIB0A9X;95
12870;J6R60296H5Y0F;15
16092;DTF072OPE558O;48
12372;NKJ4E33OTJ1HY;66
12345;OZREO31AOTXWI;23
13543;34TZ2I24CL8Q9;44
12196;2RDHIYHS6L7W1;32
17139;D0ZPT5415DNT1;24
11846;7H8A79DRP5K25;10
12372;L478SBHTFX2KS;16
12510;CTLI2OP003449;72
15731;98978698J185D;92
10698;5E7J4D0D37926;71
13108;Q8I8O5WJ16YM4;54
14240;87OG119V29AK8;54
14458;MVA2QO1SUQ2X6;44
17445;H1J76I62TNRVP;15
15183;6642MFJ63ES0V;53
14039;67326596I1712;93
14199;0N05256N3SSXH;83
18020;UR2FHUX09378N;39
10319;434T8NMZ8M179;22
15404;XU07E902A387A;60
12575;65UC4376SYO3K;56
14187;WFJ4BD4275FMG;18
17923;K84J2R93TWK18;68
15698;2943DHUF9R98T;57
13774;7O68HE1NHAUS1;53
12692;06087F0QJQP3F;18
15029;XPH6SO1987C9I;73
16783;6500EZFZ6N6D4;22
14122;QKMF5UJFWP446;91
16182;7EQ01875ZM097;53
12088;536NN7L068Y2N;32
11653;389SM51872260;48
15951;TUE65SDU5WZEF;74
14286;D1I1953TC7Z4B;65
11141;LN417276I49EQ;39
11290;WBJUOL2179151;97
11089;W3DI3TZJXMVB1;71
15327;81LV41V0QUCRM;10
11015;RWXSO0X4RHM3H;20
12799;3D10RSC8550P6;57
10251;N4BC104WFYKDV;89
10459;9M1I77N2X9348;74
16189;53KF77978DSS7;14
12916;0OA85NT365Y15;74
15150;V4MK7HQC745W8;33
17615;W15G2EKD749G9;73
16171;ZG2FJ05I50WB9;53
12760;S612H7QJ7898G;62
12793;26QKL439W7A40;50
17006;F73M39J40CVHF;71
13917;35R14401G8H4E;11
13062;47D817S7R2PGM;96
14806;HH87QNM48P827;56
14840;5H9767SXGTBYM;76
13632;555GHL63E1F38;26
13359;EX8GM8CH42WAE;58
17448;WK9T5I9514L1J;21
11713;0D32E97M8NM45;64
13983;8KJM18D3SBXH5;79
11104;PQ4I89HG1D021;30
14710;2ZF9ZUD91SP22;55
11447;ZG2FJ05I50WB9;60
15155;CUG01RK6TI4S9;47
17923;E3MM41AYNR287;69
15566;TYUA1J9974M1J;84
17274;F52975W9U3Z95;83
17234;U45VJCP9M535C;47
17246;5VR419D2L4A70;13
14046;3N38RA01AQ1H4;73
10611;4L7AIBU42GZ4X;15
16304;9R537379AKJWR;37
11833;8N7N20PWZ8WTX;75
16793;9KXW4W1ST3OD7;73
12333;J6642M441024F;49
11257;5514ZG8ZW8INC;77
16411;A4Z44IM84NMBH;93
18083;L2820ILT83V8B;31
14254;5J9I64H6T5Y1Z;24
13016;9K3X06374U3OI;83
12698;QY9V8II2PEGKT;75
11764;6SFN05UFZY932;99
11524;6MWMXN8A1OJ28;10
10950;RXXIW3N6UB3GT;47
17903;5HTQO4WV83KRO;73
14733;2BUC9QDP52A8H;44
15041;91U14O4T3311J;57
15494;U7Q9J1GT7A899;69
12490;M28Z6W740Q536;23
11619;VI1Q8QOKHCHII;45
16117;7FLNE31W3ZRIC;87
12510;6Y35054S0G99V;94
12927;EO4O69YF446HG;11
16117;7O95M476ZJ6A6;54
15269;06087F0QJQP3F;12
11238;C8T1P41J1M1S8;91
12760;Y277GC18WT8B9;93
10107;EJ80T6R12M0P6;93
14286;QK2UYUR7MRN47;42
14721;PCLQ836HHZ9OL;88
15339;A41BYBNY9JK44;48
14042;325537X254NM9;56
14787;D69G70CF3U9A6;75
17815;58GNZM8NUGWK1;22
15208;0M08RK29B4W0V;43
11596;3B79Y6H0O4KQY;83
15676;5ZLUMU309514K;15
12708;NN7545050Q2ZZ;97
14746;STT854VB1G3J7;68
11518;41T448ZLTZ4X2;12
13842;CBC8E6CFM0NTC;90
10183;68N28R08S185D;52
13950;WDPXRI96MQ6NL;32
17354;MN5LP740W8FSO;15
12656;GNEGGJKH3AIRK;32
11489;YC6OF7P85Y516;67
11000;Y7GEMJYEG9W0T;58
11266;CAH0HP731MN8Q;44
15149;1N1ERB02XB95P;27
18042;MI0DH3YD1QU3O;47
13973;IC3214PDS94W6;65
17113;2UO1Z1B5AM6K9;83
14943;C24DW4O17XY4L;72
16052;DZ05GNR15RZ36;12
13204;WM1ZI72KV6Y81;68
15628;9939254M4MXGV;28
12015;8699PO918A8HD;100
14193;AIK9OCL2R1Q7H;36
16226;LZYL1E259J539;20
17646;I3R8JD8PT0NRP;35
13707;K50DJ1G57E4MT;22
16967;95F6OB5U73QCI;37
15434;V63LK768YX6T3;21
15034;DXV226WP3QKOC;45
12927;9MIVU2NYN44NU;15
17067;10JP7QS33AI74;97
15155;041P4M4XRYXC3;82
11496;U046Z1N6XE83E;58
15802;VF7XP84EDZC2Z;71
11542;4J1L8S7512701;20
13513;F0M58Z7R715YZ;46
10751;YQM8DSX4GF57K;34
16535;70K4208X22J0F;88
15279;N0IWB0JV0BV9H;65
10528;7YJ2RQICG5PE9;56
13325;ZF1XD93F3RQ71;62
12081;40V17EJ01IH30;24
10235;M8NBTQR4N6965;75
12171;4R31Z745A57Y1;99
10427;BQRNB10P4E342;26
17769;H4J54L823I1E2;84
14012;4YQ2VMA5182HG;65
14019;1O2215JYEVLAO;78
11659;Q291I6WOD9Q7X;21
12880;1KZEAB5P1AS28;80
14068;1DVQ53XX5OMG6;60
13873;05D7X19R382XY;74
13900;DL5E6UCOT015A;88
13207;2OH7OM38R39SC;42
13955;0S5N668WV48VG;93
14112;85ESKM0V9SX4G;91
17916;YYW5F795UO092;68
15544;70GGN66OSB177;95
15137;N4R0C4Q6153HP;92
12081;L11RBL52RZ6VE;64
14721;8ZSG6347DMUA1;28
16408;9LB8652F69TVP;21
10766;VG0CCSIC4T917;41
17235;J5650029T0286;27
16408;AYQZ52813HI98;63
10871;HNIMHUQ4T29N2;88
16962;5F07G7J8F0TS6;51
12113;0K5M3TAX8B3XI;22
15579;86FJCX4I7WQ74;11
15418;L47L968NIY58L;56
12569;TVE6JHSF4BN9A;42
11362;7PT32PWO706E1;64
10319;2518BUA4N0VD8;30
16967;6K381951074N5;56
17769;I280172P069ZT;81
12927;XPDJT86P93651;82
11754;8O2XC4C3456Q5;21
14191;LQH9L09XUX4PX;74
15545;8N7N20PWZ8WTX;55
17289;K5KW6M3ID05PC;33
17121;5HB984UFYN8U1;18
14240;Y55YI0F113LKC;54
15495;4VK447A10752C;98
14408;536QF0Q206O40;21
11581;WZM017G37HCX4;84
14812;GPL9NZUX152R5;85
16237;6NEZFP0B4S02N;28
10851;7FHXKZGRM351E;34
13224;1A333R1F2A128;97
16388;66PR505V8D39Q;85
16230;00K7X8E71LKI7;89
13646;SRH3XI283C5IE;61
10528;XIS0612832697;63
10428;ZB399Q55RT8DB;84
11984;O45380RD003H8;28
12847;U6P40NHEHQBN8;82
13204;9XYED31IN2KC9;33
15999;X2U5O8980TB9R;13
14508;HL765UY230V4G;20
16304;598ZR7R3CL527;21
11343;WQ8IE40P37BMA;78
15211;KQ463VIBU8YL8;79
10486;U4AMNE6MZ12WF;17
12970;9GE56N82KA327;36
14943;205JLU121Z7L8;64
16152;E77N022625DGJ;90
17179;KR23T2S3NS73N;18
12244;K97C56244F626;94
10871;RFVIIF0V9KOKC;15
16103;5KSRD0ZUC3A0E;66
17788;5ATB7XOSI5A8Q;53
16145;BM6R67199J08W;18
11523;O6SGM232H7XA8;70
17209;2V142GY34O1GR;64
13871;O8RM925EV9FS3;88
17445;C551JU5MS3I6T;18
13607;9U7B0UGSL6855;81
13919;JG6K8MW4XGAF1;87
15088;VMK05224NE9Y1;21
12456;14W1AH76BEXZ6;28
16591;SC27752N89YBE;50
12112;H91QYC7Y617J8;28
16012;810SHWPBVT0W4;13
15549;4G331JA8ZWQ39;63
17775;4V711213E18TA;44
15800;382Z083NS5WKH;70
16840;Y02OUVDTSKO60;94
17235;AHZ072BQI9H1S;22
14112;J86L3KO219QDS;15
14746;S9T1450072J92;73
11504;2IJ1I65344W9R;13
11812;888UQ69079H6V;66
14193;3RFX5O1M4YGM8;30
13917;1JY41A27UJQ55;81
14015;X0278D5H11F5P;33
17056;041P4M4XRYXC3;61
15566;EZ1RDM10HHI6N;71
16634;PWE1260EL6OH8;94
14038;R4T371137N5I5;15
16095;77GBT7K6687N1;59
13256;IL74SV62E7118;97
10564;5D8D3WCK1KDW6;98
11676;01NNGNY7Z4P67;67
10227;XP3RN75L85JEC;29
11084;VC743D40N8ZPN;87
17012;7C23VDN20A481;91
13452;7B8WQ58EOXVLD;57
15722;1788PRS0DQO94;43
11542;769AQ724U6054;22
12211;4LVLC279QS7C0;66
16938;Y61CWI3LC7C57;92
16211;I23WTH2I1670F;94
16612;HDN8X01LBN90H;31
16569;55K5N49ID7W37;51
13537;69Z75PSU4BO96;39
10235;G8S5V01W103A4;51
16625;HCEDY92035ZK3;66
12196;1P2Z6S0FV468Q;63
16556;S7U1G12T1YPI4;27
17140;7X586T1L4P180;52
12252;2QT4CBT766AZC;83
12333;4Y8YN829L6ZX7;39
15630;7B55A5UU5C509;13
11089;27Z7Z7A85632L;98
14935;278U3CQKO3M68;12
12209;DU3WYK8VIWQLX;88
11089;1746600489MAJ;15
16543;I9D8MFLE40N58;10
13336;VDF814S846KJF;10
12743;UD04W87H045D3;42
10617;GV1N7KXP4RGR3;63
11339;M8NBTQR4N6965;76
10611;396D25OSG65I0;38
13723;WBJUOL2179151;17
12278;1X7Q4530166L8;73
13669;843297LQ135K6;93
15951;0F98UD2QQ0HL2;44
12088;P716046867RPR;97
11310;MZ4Y471BACG61;71
11261;T5F230XD1W717;76
14935;JJV278983RKEN;75
10183;THRU0U0K3J638;90
11754;KD4Q2585YAQ9X;76
12737;4GU7VQX23B6E5;78
13753;XDKAYKJ83H287;99
10507;0RX210OBY8AIA;69
16563;8O43XZ5VSNXWD;46
11463;E9D37I7087FG4;43
11166;4I8O89G363AZJ;36
16145;12QC314116036;80
11497;RS6XSPY92O60M;89
14712;3W4EP546R9H27;22
14566;4QHC5OLF690F0;39
16879;E5I85J3773OQZ;18
14844;A1DQON0CIU6ZO;13
11261;4E77L996L0ST9;82
13756;XGVDYV94UB741;75
10751;UE6WN6KLP5737;96
13392;L8S7B8LZ20HO1;46
15943;488087JZ234N9;47
10514;TJ95960KU1772;65
16824;33N7KEIW37K50;23
13726;8WK3SRUL8YOL0;77
17402;D35IPR9L7254W;28
10511;INAAI18NV2B33;91
17179;ITQ8PNUNCOO4I;66
13088;RFCGHO49X6EK7;14
14920;39245O1C613SJ;67
17472;PC6IOL4737S3O;43
17031;9Y1D1753B7T9X;53
15080;9810TC6Y143GD;50
10323;XP3RN75L85JEC;83
11974;9W45QXX46L9M4;42
15630;2021ESJ81O7AR;56
14674;987837Q354B70;35
14552;O7G9KZ5RC2529;27
17031;R195CB9P5PCB9;57
15445;AR15Y3IVR5M3H;13
16625;SU58ARH8MBM81;94
13469;Q291I6WOD9Q7X;60
15838;H6L4S729BVMYM;61
17460;60B499ZZ2W3MX;41
14383;42ON55359GA12;94
13103;Q97727AXIXCQN;46
11690;0RX210OBY8AIA;49
14379;8QJF86DCW4957;24
17833;665CD8YLYN967;70
16500;FF462YE916L8R;36
13666;YB30UIZPJD173;97
11407;YFS287Q951EJJ;30
16237;SO7237P15E85S;52
14458;8N7N20PWZ8WTX;42
12083;Y341T92JKADQ9;73
14057;8I0S641IHJT32;86
17445;9JY578O21Y8W1;64
13445;02O4UG3733YAQ;23
14864;57UK5UD4Z89EH;98
14620;4WX5U7QROS133;10
13982;F9UOO1LY4C801;65
14619;B5Y30QU885R6N;66
12988;4MHMX64L476QZ;26
14921;B32J9E1U780N5;72
15460;Y11436O3O4Y8G;32
14122;0OXMHG3GMXO23;38
17646;5MK7IB199FVFV;67
15864;VR2VR288YD459;61
15510;6OPX4692N2C0M;42
11518;J411TX4DIX063;99
15779;8DS7BJ4AYJOW8;56
13340;8MO6P852F0S4X;95
10427;95DG8FI5VU7M4;93
10708;701BB42PXHN46;15
12958;SO564E3U5T686;38
11594;XSR33M7J3U5CN;90
17991;TYUA1J9974M1J;54
14674;Q291I6WOD9Q7X;49
16237;X088LI04KX8B5;11
13430;30639NL02799Y;93
17399;7CF60F6DWX7HQ;64
12531;2872V6NPO50TL;83
10428;8GNA9K55ZW29X;75
17662;222X6TM7258C9;54
10751;PA407J1D6AUT2;43
