id_factura;id_producto;cantidad
887639;Q3KXDU00GMT1T;24
738146;CCC6486HH9AEG;4
675346;8U7U0EB0ENM6Z;20
272412;E07VU8H6MGY83;13
964881;P3QW71KB8C944;28
317135;JL3M8B4W7C272;14
930430;E910S8I88K29I;16
597512;49PR5C3ISU1L5;26
365828;0HV4560X2GY1T;7
429976;JSY05ZC07C835;11
979014;11HQ8BW51S4AW;17
695890;2514W4G7G8913;6
395246;900YIK30254V7;25
643730;N45T4R47A4LUI;13
354179;211OX2H1L7YJK;13
881455;VJ07RO0T22AQ0;12
904511;71H7AECU4BZ8H;7
624584;IICOID0994J2K;6
620205;HIXHEDPEXWVO2;14
983777;G9S6CN76BAC55;30
487960;77CHASTLBRH8N;6
812702;E34P3S6GY52PP;30
784883;71F829E785976;11
483193;GV9T0M256M300;24
576856;0VP44P7OI2P3I;20
1015166;A44230FKYUUH0;3
337857;F4771P0ZY0G75;16
763589;VS16YDH1R1B7W;15
416180;655678H2FY0K4;21
496011;50U6H7048GY8N;10
499735;41TVUB9L9T6HM;12
479791;1EHUHMUK6KI74;27
1002681;C75M932K306WS;21
612922;824XDK845I297;28
314800;3U2B8Z316B0WZ;27
766300;6963N85E91D32;29
272313;G2GOD99KUA029;20
665512;9AD579FATE070;27
774677;YVL1PGU1U44WE;12
981244;Z41919K150B36;6
852416;G433BS602DR1N;19
1013369;1674PU8Y6ZW1Y;21
310585;IA8YAZI3SP0GP;23
673984;RDL0A51H03I13;24
490993;45J54G8020539;10
246586;325QCA0U5T7KE;6
784802;MX330E46U2933;29
278434;FY6H5I45XWVF5;8
914640;M0719OO87W034;8
1004336;P49NU17421MD3;23
252550;D6RO1Q2U6002U;4
933929;WGGKW56QD3CZP;29
921968;UCOP80S3E55P6;8
288352;F1J74704KVV10;22
837216;2O9LTB888V9XB;23
862878;3I7ATBJKP9B27;19
868640;4K1U5Q0FUGT0A;12
284811;BLKCQV759859C;12
526082;CR8JN6J28S4D3;5
880388;114S330EG5J39;18
516384;Z40ETW7M1CIN9;11
936239;4X999365K3CVW;24
772045;Y242713C2GAHF;21
753459;NG940CQJ0845I;10
388625;5SO6S9NJ0TB95;1
528821;L3GDR918LQ6A2;8
955854;9649Q18DRVV3O;25
292422;352K6SS7ZG805;30
503867;YH85Y82904S57;12
832501;NJIQ203GC573C;19
591420;2444694N80ER9;9
515548;O32CPQL414622;27
260440;0B76453MO0Q72;15
718490;N0J2848GX69Y4;23
371773;YL3Y83R776DDE;1
885793;4D20KUJ56EMYS;22
579196;0IKX1DX8EB522;27
547282;4F4O7868OSV0G;6
965895;KHWH2L3TE8HKM;9
853491;7CUX8AQ4E32P6;27
281364;0J444006D353X;11
642902;7C36EKRV61L96;29
863202;LA5EO2LL5Q4V1;4
791882;3I3EJWXE8V5KM;18
805394;2903UKI9M28LR;18
644321;5WC028VZF2XNN;20
485483;NFT870102G40O;26
763959;06KMD6N5D9HEN;30
569335;WE86D627W625D;12
635134;HA9Q704VGA49D;30
399800;M9679XYNJ2JHC;29
430696;82437IB5XP12R;6
526550;8LJ9HA6F814E7;7
601683;CYT92GL56Z609;18
279523;L76503F0PK2JC;15
708122;N50WIW5D645A2;8
479296;SIWYU906P4RW6;30
451493;8AW49Z96J74Y8;13
932549;A53DJ00G6W2J7;27
419687;0L1DB181TG7B2;23
603509;M9D44ZZN4A800;30
270040;N64ZSDCKV5B4W;9
426757;4S3J2DGOC7H47;29
519582;47306T04P2961;16
867616;47391YFK5MBCO;27
347921;561B52K73H61F;18
606072;2GR9477PFXZA5;29
750539;2SKD146T9B054;9
440765;5AI7UBU2DIG5E;4
466357;3175HEIQ0E733;2
963848;5UP1BZ5562I3U;13
392846;A6JXA8FR8FPGG;16
950980;YL2IP53KT6WTH;1
842692;974Z9LP0O30IX;27
784819;MO11M28YHQ363;27
384363;MUEED4Z38C947;24
749164;400254QW27T30;8
587547;HV494EH3E964C;18
727341;C3MVPJ6X19444;4
320198;0G3C41CKIQC38;21
607276;F3EE22OKY4N0R;11
315743;QYI9Y9E0D1M9P;8
527106;YYYCD390RGQB5;16
365115;554DI9X63O96D;26
468580;5ME57K38Z409P;17
504459;6GP0354608TJ8;21
443962;0874CBN4411XW;15
956041;Q7927ASL019B0;19
918135;0OD253A9123L5;27
910583;4I85OAY6HNEUH;22
247254;6M3F05D9WCFN4;25
521589;6C8LC895B26ZM;28
232323;4FZ7807C5S9FK;4
448785;TYA2A0HSKM69J;5
622694;DJN5F4634L254;12
466167;Q2G76CEDP1Z78;5
378681;E7YXZBLY253SG;30
340761;6S460B64D622T;30
492423;2XC4Y37I4S27H;7
576957;8UP51Q32HPHU2;27
872117;TOS8NH72HL1VS;10
867368;98U9VS7J8L770;28
931199;LQD66LT981L8L;15
537795;B56I03V7220JJ;17
730243;A0342L6434760;6
540415;LMZSB7ACL341L;1
592427;A19N91N47E64I;25
916690;BN73EE52VX1NL;5
308361;0672WX6U80K64;28
797138;5H1A2LS5SC1QO;9
435177;2QW1IEHU9AE8Q;11
828244;QEG18UQ86A717;18
981179;6QXJ30F546X05;30
861201;D6IPQW4919DDY;28
343120;DX3S59237225B;5
603200;3FN8RC2RAF653;6
522884;YIS9HH020KHDD;13
680078;86E4OUVNI5M92;12
411134;9HS450JXBP634;7
843521;F21ME9HA4EQ12;18
839473;YAW7D214QA5BE;21
882499;6521D3A5166MH;18
775424;445JEYBTU7I1U;29
545599;K7YO9D681TA6I;24
483836;JKR9625TXWFQZ;27
896897;W4O671TLH197U;21
323570;CV7Q93W04CSPQ;22
1002836;6B05D6FPKP7N1;20
626411;8TXH9NK62L4GJ;2
577840;DWEX0245NJ36O;20
667882;EZ6U40F486P2O;24
626876;OVQ0B502PB50X;19
821524;5Y87OS6G4C12Z;19
290001;J4972R3A9EY31;14
698722;1R3C4QT8Z79OK;8
496015;U2IFXMD032155;12
525282;3T1P3U639E4C7;3
913320;Z16DGHH7B21J3;10
1005005;6DAI049BC9TG6;2
937110;L59I65088XE97;22
807966;VQ83RH38GYB13;15
354709;D8O2Y17B8HT14;4
574522;I764ZY1DO17I3;6
585787;3ZCOJ6J51Z2O5;18
764648;YERK070X53W35;1
268097;DW6OY00U10176;10
729764;2VS0CVC6L890H;26
473909;8I3C6L7H313PS;14
473682;821FL2E6L0L9Z;4
434875;6ARTW65S6VA1S;6
248983;S0S1Y21MJA74Z;6
581709;0V59S715W7B14;24
263605;83W5S2YN1J7QW;13
842906;DXR96860YG9SR;11
644846;356Q8331CRM31;2
722399;7GI43X57L2HY2;21
301606;TBJ8IH8EDQS36;5
686723;2D9CX15TOC0I0;29
970176;7NO893A7UG152;30
960663;0QA33A60YBT37;21
271406;2CX22016G06HZ;13
941193;8S5540Y9178I5;29
659501;8UTM0EA37AK8W;4
732157;92LXW5AA54360;2
810509;QBDF0R45ID0TC;17
322696;49HP11C9YY5U0;6
925511;HZBLQ67A0J0KT;28
751999;242I1915HW37Q;10
235570;MRU0N9Q2Q4U87;20
779191;Q4E779I9U9D86;26
629486;97B98504WCNQ2;16
1000671;2KP4O3V8ZAKB3;21
1005819;JF43866K58CV0;1
248000;L9H2X8TWF80D7;11
364279;51XDP81FD56U2;30
273857;LG0M5OGLHA8T9;9
375221;X902H0A099E06;28
350090;S9YP82P7A11N2;23
739193;H973292J4BIV5;27
719575;V5GUFBNO5IZ3R;13
866733;N0FWTEHA5G8E9;7
399335;US563P1X13J5S;2
732871;2OV59P0R79W6C;16
991468;TKU6385923320;21
514164;Z8595GUS7017J;10
571272;7T1OL3FIR1EBO;16
476095;CR24A2X8HP224;27
766235;UCA736IF4O5PP;27
428752;1NZ5J7ZAFE5PE;16
876854;HC0O24J0I0Q09;20
965555;FP23O6B5YBG0L;10
609760;2O869F0D91HIO;9
614493;YHD9FR8NB000X;8
558472;2W48MMWLZ5V8R;17
949084;DN74KR7A82Z0C;1
477142;WSKHBGSJT8ITD;10
449550;MDWWIZZEGQ2AY;23
950710;12SNF67ZU666Q;14
506816;8781JC4DYW30L;10
390025;CX7X6WY18UTWF;21
678170;Z0Q210003QLW7;26
585918;BTIEH236S9DE6;13
652790;CW671B45RT68J;14
987612;70N244QCKK2U7;6
382853;9H1R7O4R06U9F;25
894794;1E7Z15FGCFWZB;5
1011218;U3OM43E110829;5
972235;R82C4E3EXYDZ2;16
843254;I2FNP5TAPB577;15
716299;011Y06V7R685Q;5
592722;03Q6Y1278T1F2;15
770095;FD8U9A2P47HZ3;12
562348;611W743GHS76D;22
271462;5775REQJO60C8;29
310303;MQ6J4HI259O4J;23
467029;7Z3Y97VL7F096;27
866534;EF6ZXUK03M743;23
611675;R60F95C856V78;8
908328;P5VQ1WJS0V576;10
535879;4Z86NKM0T25YB;26
376939;TMFAOG5ANYHJO;17
909319;2D4UM249WP69C;7
573353;TH021U59L4I6Z;5
690159;38BB371Z0M321;26
381314;PL32J1IA7VHMH;17
753092;QZLUN5E808CZL;22
925298;KY8RADTRT5E2N;23
936735;R26GTAOWG21KM;3
342550;NV2H5D0G0EPZ1;3
1016515;MB2O7R98R7615;6
998545;3XSQMK593QK8D;5
546966;B976B9I2X6YR3;9
951842;56N8591YMXC00;1
461478;VBX5170YF7WOY;20
764176;5EF6K1FM70JF2;23
937229;AS498R148IJCQ;15
929132;4A52937E62703;21
725729;262612F38199K;29
747049;A3EC737JT16P3;24
593609;B8LDQWJ76Y036;4
500247;5731Q1R60RQ79;13
749887;W0YFKMIXKEZN0;7
695976;FJH047A02F176;27
732009;534WJ6O78Q727;3
356086;J4GJ0D47RE75M;22
798605;FVBQ090QLIQ8K;9
593155;NX99F53904L15;10
660974;02H31W92M7X6Z;8
983160;GVKE7G7BQR114;22
298992;E394S3C3UL3K5;20
732813;E0K8S8E9V03T9;20
482306;861WWT8F8H675;15
294319;A7Q7P14I73W1J;7
485110;S27K9966711V8;10
592614;411R089704829;10
751505;A559Z6WBJ6G55;4
801545;T58D3T6ZGE4YV;15
802633;98D1F7EL50421;12
469054;OEGM1I70P88SH;7
741401;76A8TXU7GN001;4
334189;1UDX5Z1MBT949;9
340346;TCZF7F13SQ1YV;20
632741;AI1QRRC65Z5LY;28
771459;K315Y0L2ASR52;20
240805;08F094V84V7P9;8
800183;7275V1EY75M5R;23
987068;Y68R8475N4Y4U;26
578642;I10QC3S956EJ2;7
829570;4W3VSNDQ3XGO6;23
913638;1U7X7Y2LGA48C;15
465472;9R5M496Z186X3;25
304738;B1F5Y6087CYBX;14
975109;193HVOELT7L3G;14
826488;WV276YP9R9M10;4
779514;GS2H96NX4K193;23
885708;C52LABN7W6F45;7
301333;QE43CE7PQ99A6;14
931948;7M45TF8144GLJ;23
791792;53QFY226XLVU5;4
304950;G867RGQC0434S;8
686052;YNMJY1J33WUM7;5
462069;BH248BQ85T229;10
743886;W0C53P7WO1038;1
720492;4D6P4Z5RZ7IK8;26
355532;MSTK6VW7F3660;7
344350;957836HE502T3;21
629157;9Z1NEVJ5LBGY8;22
665917;H2NOFQ7T35YF9;20
926782;Y0FWM7N3YJNY6;14
709848;CXS4M078X1K56;28
741036;S8ZV7A3BTF357;11
256247;X390776I8V575;22
506858;UJ1VJHPH97K2O;7
840388;8BSS21O5UXJ71;17
378724;0NTB139QODV4M;13
440454;2CH9YJIMQ7WVZ;9
806666;POY2R9V6NGMSL;5
262357;Y9BATCGSO3J88;26
909627;8DGE3SSG35DV3;11
277582;08VJ3AQK8T6L2;23
264209;2702RY8MNG146;25
551566;K5BC2V980OAG6;2
314448;WWRW7XXP4MQ8M;11
548218;2P7BM73YO7GEP;1
789656;7PGZ9W5I24750;18
547694;22XC1P177CL76;29
483976;8O43XZ5VSNXWD;12
673199;08OU05KCZPDVL;28
289699;7PWOF2651IXMW;26
737565;7X2ZHB05148R4;30
564364;C26QT31Z7BR57;7
494872;31822E54G7T1M;30
676424;B3Z6U978617US;27
698878;ZQEQ01PZ18G9V;2
748097;65A502AJD0WWH;27
1004666;8S6967J6E3135;18
799766;83288Q3I7L192;4
488649;Z4894Y9TCN4B2;25
600940;6D6U7X092VH48;2
917707;B972N48WZANNE;1
965330;0EWAN6VBIH812;20
404536;A3PPV313S8H86;20
717549;84FS17Y7K5622;27
710059;8JR14X60034W6;26
714457;6V14J0TJTMEPK;17
531226;DBL1HUO8V91ZZ;19
944371;915364K2E5CG6;6
858296;X35DEFXQY757X;18
1004680;2L30AH7T39MH3;4
757486;H73O7GMC8ACX7;3
817403;X5B8IE2RGKEGV;15
232552;J05MS73F18MVI;24
248824;PC2352BZ64QIJ;30
900879;P3AN94S69MUQ0;16
809392;LAM3M1BC2RUF6;2
762018;46KNPP5D4553O;29
427442;JKT5CZ0CNY6Z0;28
248407;38D42ZH2591TE;4
689334;F9HCKHFJ1CG0G;27
810641;F26A2700VQD2C;16
725691;O1G0O7B55D593;29
348032;V62I99S4KVXBP;19
713198;U2813VE9MY88W;20
350930;WYC3T2941F0T4;4
512450;IL4O3ES039692;30
513568;R0YP8D66L0ZV9;17
373766;OQ7328XC857L9;3
709579;53N73043YFXN5;10
763069;ND4K8DZ20KUS5;20
420033;0M8429342GDQG;1
414810;1QY291CW2YT8Z;29
926964;C16UF364413DN;22
950794;75288ER714Q4N;17
284902;I89I81X7EZ92K;18
294930;7X4W792OHSJQ0;5
790990;4J908YP2I59R1;29
365014;28SU55YK07E49;21
784632;0TQ208PLS3913;4
357100;00CDZ35JI7R00;25
536881;19QUR4I330S9J;15
922108;0ISGJL8Y9OM51;19
623861;SWMJ262ODZ9HU;21
492262;J1L385349C0XN;9
914186;1ZB6P22H34Z8M;23
442331;P6XTDYZ7J8B97;24
897232;H57AX83CP8Y91;16
498246;R51HD277A5644;29
361822;YPI849UV42W80;14
967520;HK4K7EFW139NC;5
738679;U6A0RVFO3S8H6;6
790596;BX6JLG5287S2T;28
221391;944818LC25G34;1
743440;16AMKCT8X6086;5
526350;MQN1G3NO7E6Y7;1
407725;17O77WG9TUESN;13
249866;18B8F035AVQ1E;25
544408;J0BBM9LS470SQ;14
883736;2NUUMD33540P8;21
814890;V4K9NL7JA1388;19
356937;S3C624YM1CZ52;15
477278;O388215B8B23R;19
433784;8GQW81CEV670S;12
341284;W6K31VNB08M1A;29
245987;9Q45H9OK5276R;8
620427;7MXG405795MDI;17
711055;GM9JPU8K038W9;6
933613;J5EKFX2R3382E;22
343931;6C6774S19M3M2;3
282885;F6GY618ZF3QDB;2
269833;1H4BYQM882F90;29
655320;PYIWZM96O6D84;4
455151;60SZBF68GHZBG;3
840428;69RJGZ8ED9UKA;12
989838;WIY4L41AUO1RU;22
799019;OAORGLB9M6ZAC;19
841358;88354E7MED6O4;4
653160;4C02HT7CT24DG;9
974201;0Y0NS64135F2L;25
436988;XB4859Y79D2DL;29
392583;24G5NWK9HFRG8;5
596311;8FP78J3G17BYG;19
869478;RT5041H51GSQK;26
272601;TPS17W43OUHAM;17
335916;C99D739C9F1LB;8
692113;48G52YB0TI59Y;17
753178;61H8S2R2N34FQ;26
588696;76W8SG524S3C4;28
437640;6QP1FFAHJZ89N;13
449976;I3R4J2L423AN9;9
413699;D2T9XI85U767G;5
643002;55XNP40X997AC;27
1009774;360WH6YBI0580;27
1008665;N613BPJM69B4G;17
672978;51K667HWCVPNI;7
696408;8933X9VLAV6F3;2
393893;7LF6N54E2146H;14
596747;37GVJYC8OOA25;3
1002177;4A1241CE9130A;8
365502;4396PIO39J9X7;15
673030;UYE0HLVWNZ173;24
636420;A43HULQNJ5U6B;14
618417;IZK9BW4CTJUYU;8
461385;B4H6L7CK2POZ6;15
697436;D492906T0496D;8
828546;860261SE0939C;22
786770;9P6VR6B8JZMCX;16
763802;D5G331APO6V4S;11
703240;ZQ9690VAE7658;29
993987;7X0L2J56H4B49;20
646974;0C61E5BEIYO00;6
437844;2RLX6PHNV7W60;22
552774;FHJ8119954P2D;25
257174;357TNFP48QGXU;11
329580;J69U644OI2DME;2
257899;D6E928E545ZO3;27
993256;ZB34X9GY7B82W;15
699319;AN58N0D9RGCUE;22
718971;WJ258L79IZ0U7;9
846313;5YVEG90006Q67;9
520386;R9HZ5TD64S673;8
850834;L31988JB7XMZV;15
791814;5I8DWHE7H0CT2;21
327999;06L362IVDD42G;15
335773;55DN1U2L416XF;19
498307;BG9W54QZ494TJ;3
348630;D8GV5RL8ZM14C;18
750325;XKQPY20WA2BJ7;17
713997;R083XC780T057;1
510977;PQVK6422RNZ8M;24
502697;B7L1UCDPL5YPL;16
684040;08K731SH8QS11;26
606632;3TU52Q4ZH1W02;16
970757;I9KLFLA22E6K4;20
732474;09C6E388PKF64;29
640841;TT5L02344O5F4;1
470012;7792703P8DXC7;1
634708;055C0A9369TEH;16
1010497;5BYAY3KJ057FF;26
949464;60ON2W39652N1;10
889658;TMTKX8956N688;10
911947;16CETZ12OFJA8;13
366732;A68JG029U769J;13
758083;9JI0Q0B91FUL3;13
550333;74FT22V270A9H;10
588491;V31HR5NHHIB85;17
768034;5YY35F9932JQ1;28
575404;9RK8HI806QQU8;4
546533;I2N3WR2NFK1D7;8
560359;28Z87TAB8X1QR;15
838157;845HSJF954YBL;13
547316;D5PDCC4D4310T;29
481353;0XBG66NOAE96F;15
665631;A963TTTG7W2E6;15
857562;843AYSW5R6D31;3
868483;76E69R3M1OZK8;12
631488;4T74CFF36V05B;7
409967;32W07U9228G57;7
606590;R4ZGQC7AZVO0G;3
629930;YP2JV946J9D37;19
718099;K800YN74DY2Z2;1
237830;XCUOY05YYEBVG;2
398159;EPXV81G0DM79X;11
641394;GHG6E4778AJDP;6
497529;XO6D47DS98BQ4;13
302711;VVDKIWI66EV1L;8
267647;7LCC794B58549;4
409389;P85WJ82S9EQ64;26
833744;7BTO8467ZGE63;25
716471;610ZS45Z4Z4P5;14
991908;7U58F9P7UATG2;7
416179;42E6H45PP1R45;25
412625;2AYIN93J5J7TF;23
873909;YHESVJ4W44NAC;6
825920;2W1U43882A29K;5
333612;87364736ATIHD;12
322932;I6RKTV3D80772;13
251205;2994779EN6YGK;26
816212;99D4YD1P552W9;22
778845;341EURF5OU375;30
828169;10I2U6KD68FV9;10
907649;MUG7KUAG6Z848;24
1018561;615US8O1G848R;9
695220;B227URI72RYQ5;29
859119;39IKG5GVM63IG;11
489776;00W01N9PD3K7J;10
646425;MS2403L8T8M34;15
493837;221UNZPBRN993;16
242741;F4Y2UQ5DQGF08;6
845858;8WY89376T4HKR;22
754732;K6OPHU95U6D12;8
637879;NG3385Q1Q9C0K;21
673777;B829L27J7N48V;29
416560;2NUUMD33540P8;26
745955;LKL8OXX1N1117;16
636286;8132295UTA9I4;11
456465;N4430F3TJD034;10
329200;2T2P7W1VU66JB;27
550113;3816XP6HLQ931;1
630043;71W0621H1Y682;23
769462;ZQB2KK9SW21D0;15
489140;ARNS81M0RJJA7;29
355405;39A0V7C499HBV;9
510577;JQT7G0PT7F3A1;3
655929;8842FE0X844AG;23
247085;61K76MS9GJVPR;17
747326;PBZ4VIHBLB4V6;16
321752;78T8252QH89U3;13
612745;4IDI4B8SQN45I;24
850184;NC8TA296L7VII;30
765558;M4G37SQKNMN44;14
540218;M2S5Q5N375F3T;19
746395;ZUYHTV14XH93Z;25
558633;0LHCP37ZZOYZY;15
540214;P5BN35O0FHQPO;10
444126;0H14UH3TBD7JB;18
677536;Q73T60XX80GF2;24
932511;X5OU7644826Z2;19
285761;HR7V6XGZRUA88;2
822149;7535B735N8ZF1;3
290043;8414Q9D61S35G;19
836106;5ZUQ78YY3ZB14;4
794640;6G29MD3PIM4Z4;29
660144;C551JU5MS3I6T;4
830363;Y122348QT241F;26
630875;4D7F835EE4I7W;29
1013084;C04F4IQ3UUANZ;24
901075;TW7ZJ945J6JIF;12
565073;YC3W3D4X1HF3S;23
711385;1PD5UP3MT70GI;4
851396;71A889QUMK43Z;28
328371;HK49B2DMEXKPN;15
998919;N9M2107K62T77;21
1001395;6W0B7096VD68U;21
813669;X29TLG99XH70L;10
658343;BNNB621R0Y1N3;19
998965;LG4802685H13R;14
965482;1Y5BP1PUIB969;7
662256;6BA6664PUL86R;20
452940;UH1E2Q5645C67;23
875480;5I7AU9QO61905;7
290121;8O7PF6JM792WS;7
469589;C8S855J926P74;30
549994;R8JFEW9B8858J;8
523936;5I6485WE0Z1J7;16
249221;A0BX0CDQQX7C7;10
505784;QPL375U9MQ8U2;16
807717;3Z3H5F0B4ZMB5;6
988803;T2W367LSJ8DH5;7
411571;0Q7WD557Y3POX;27
473203;1T22DDZAWZ16D;9
990652;94067J14CD095;18
1007562;M0P38HA32NP08;30
974729;938OIWH22MT37;22
256635;2V11R9DGW4ADU;4
862134;133CJQW6D43JN;18
235937;SGRXI665OD9E4;26
671775;7XBU1Y8X2NS18;24
646462;W472Q3B5EB58L;21
267847;FX92AXU0KOJY9;29
588219;779290C4R6ZUT;17
220810;181B91864B1P6;7
944215;887ZUF1HWOD2P;19
605483;K091C7GF6BXI2;6
383227;118RS22NGX9O0;28
348437;1V0B82R613XO4;29
505800;X42899L26B1ZX;12
508295;Y382FKMV931AJ;23
554299;VPCN80K53DA39;9
816731;9JX6BTN91WS4M;26
327889;LNH76J467Z1H5;13
435848;21BH1ZZ7897GX;21
513696;8Z07D69ZQI0D1;30
704737;9L88HDUY21JRO;15
774317;W1F406V245EA9;7
599813;48T7604983XPO;20
309891;NEY052765F1DS;11
704553;084OJU4JXV788;25
278326;6IT9JUPD46EOU;10
820792;5BP2QQ2O5B413;24
481393;G48O289AHW7U0;18
391319;5U76Q935R2N03;11
906013;PY932FSEY30PM;29
706677;7S8L5H3T0417F;21
339598;4S1C95P10D8LX;22
572757;YR4393CBVO1SF;30
666028;AR164Q5NUOESH;14
975857;0V454D96Y9R1V;26
959002;OY76305TPT7YR;20
810876;697624DNVSYRP;15
476150;R3583355NXGI2;25
705973;Y0V5Q6Q2G2G07;16
596031;7F82ZN7U36604;26
613967;J29TJ3969404Z;1
847112;O3FN15JA3C60G;9
291195;K09W3BK7J211S;27
948092;836A2Z1C1P2JQ;14
804539;6H5RI72615LHI;19
348187;KT71GLWE5YC16;5
700914;0XZ5090Q766Y7;17
330836;03OSF8Y8PNJ2I;16
263954;6Z59R7X7N8A11;26
562647;M227K4D28AJS4;24
728138;C63299PN40UA7;20
993224;UT8Z34H7XT1IB;9
697002;1E2RS534M2J0Y;14
727427;IFT7I9JOJII6L;12
328401;EJ1UHMF7PEJ55;28
542106;H07SJ6SU92Q4J;4
872198;6RMIFBIXUU66C;10
907502;2CYA7E5H757R9;27
681508;RUR60BYQ99HJL;27
850492;1QY207WJ6ARS0;30
719583;40I068CJAG1CQ;10
331204;6H81X6DHIO013;19
896314;A22L6A2K0YK2X;3
544937;U2H46U9EF4O12;5
610879;5655GP306PB70;11
386123;304DOZ48SPCV2;27
758694;51247PD8RJ6V3;19
658271;I3VWEUJ392Y8B;16
990044;HN551IX6X0K93;15
726423;M5WM002997234;16
517698;555TH8HN976UD;6
742759;8YARMW730SB3F;21
421815;J6363LC081509;26
490024;FXHVZ9WR9J00F;26
856681;K9XOM982ZNG4D;24
533356;2Z8A7Y634X91U;6
345104;KMVP36RFBS566;14
902815;CFR3552T33OG1;14
776907;721622U9S0G0B;19
1014185;2378HHX0KLY59;10
840011;Z85ZIZJ9F47O6;13
451516;S7QN4A9VCUOK2;26
871877;98P2SS7WSX6WC;13
545855;Q2FVDP59ZN6SI;26
775775;AP327757871K0;16
656493;582V8QW2W9GIN;7
225440;AZVCR5X9268OJ;3
440335;8UFW7860VAL3Z;20
734275;M1DPS1MH3M5F9;4
344729;EF2TL7NJV139I;6
551587;HEU891B645XY8;17
750637;990F7YFB4962A;28
631367;28241ARIGWNUS;10
629676;OLS9Z9OQF8UMX;30
239890;AB4ALC856TU1E;14
529970;206UWS47OD0ZX;19
960184;2M0A86MA937DH;4
918150;O3AG44RK6TU3P;23
811139;G2TG1JQTJ4Q24;25
505795;310T6O9I2P908;26
417365;350U6H9CCW66A;28
378322;277Z8GO3ZCTJV;21
575018;OWA6X208A3WWD;10
798328;Q27W93EIIO8W8;22
717925;9XUDK4PBCE09C;19
503800;NY2HGLT9I2858;20
927117;AR9M9MC6M88N0;23
941493;1N7A7911GN0I2;13
961791;A3BC9IH7LK040;22
465639;08NI7MDNHDYN8;27
784996;X5VICK5MI0373;9
779945;RYS42T353G615;25
235693;V8OK7GBH0NNL8;11
726992;0AIXYL2C949AT;11
734095;Y6F8015W9O34L;24
293388;3RUVG2BH07F56;17
692376;9Q9E67HX8692Q;21
537415;N9J5KQ7BLO09G;16
384008;018WGU6V7FX1L;11
854084;Q86769843XQD1;26
785891;6714N305S4709;28
453399;3A3B4154NSB0O;13
769635;21E7I2F136T8C;1
500967;N49149HQJIF18;29
658035;5D0WG83N9995E;23
308053;9GVZ802KM52PP;22
573071;X1BLUH8FMYET2;21
977433;DW201FJ7AHSDA;29
407387;0HW6A4Z6N18L6;20
417352;BOD603V97XSWM;9
288301;A3577034S0D88;25
976782;QSRR3CL17OWE5;6
687703;C4SAN9PUBHK41;16
223081;5753RJD7H64FI;17
556948;DU3WYK8VIWQLX;15
560343;H4G96U2MZI5EP;7
777181;578M075014EZP;17
964202;29C2P5G221N28;30
590577;V1CP32967X8H5;18
961459;Y3WMA91G63R56;23
891540;M66Y4E5EV4955;4
673857;UJ5B92G53D4R3;6
971250;16JH79362PET7;7
1008322;H897D6K70YX9H;6
662477;YR5M49RA3LIW5;6
422708;1S146V2GMK712;30
479094;6VTY2ZX358SFP;30
934394;F6E7ISO126K4O;5
748188;RQZB0063DPW0O;23
954961;FQP29ZOLBG1UE;7
615698;7LYS4F2NU8HQ9;5
500592;1A3VTSH83VVSY;28
867280;W51F789K8A87I;2
903145;T7EOOH5U033Q6;9
872864;6KZCXGOC09UTM;20
766488;KUKI2XOO5W31U;24
684502;0GQP67K8A881X;7
343204;388171MW35ZPB;18
656214;JU1J2M94Y89D7;2
766863;F3AB1I76AJ2ZS;24
589968;OYC6A7TK261GH;22
918809;1V80C9ZINF4HA;16
316165;3T5E3Y6Y1XKSW;6
522271;GH2MI97VE20R8;10
917060;1RGT272IN66KL;1
415252;7J9F6QPU72AXN;6
751628;2842FHR364671;12
663765;1B3QI7JXAU2IH;15
892987;53923ZGM43PSY;15
739721;E13Q9F048L99Y;3
622186;OIXWD28NBA94G;4
932541;EX45GP9380ANJ;21
399820;3FT8YQ2I7K8Q8;30
699851;4N7VJNE81A998;23
504740;BE12Y4GAT4W3U;30
340003;6FFL4HF165X28;11
930034;5D3K65G1R14K8;25
951986;83UCEX8NU83WK;6
456458;9W167J84D52R2;8
971367;84Z566A7M4W75;12
560740;06J924ICH5JQ4;30
253553;61B3477537N4M;5
616509;M51C48E2K2767;10
668226;33XQ85X6MFR8M;16
493540;SS86W10XSKWX8;4
392194;LS235XBAX84S1;13
493769;E37351U10F494;15
553480;3X20COQ44ZB5N;18
906850;482OWNX326L0G;7
440609;3CC827UB959P0;30
794581;354N1D3H17401;30
527221;D578MA2M3Z0DC;6
1012203;96J696W8NBW41;14
775710;KF98IKELS28C5;20
481326;2BP005V99SSIU;20
854873;2081S18DXVA01;28
615992;2L6E05I3YP470;1
417434;5S409A36FX9FX;28
722136;91I3QL50W977K;2
880590;DV64U9UJ763Q9;3
797168;L359ZQ89QL611;3
968254;68FGXC4GA7U57;28
975337;Q6I7S2YVKKM63;17
702593;9I6X42G8Q710O;26
334563;M44E0VW2JB7AX;19
340707;HG84I384P3449;4
396855;0631UBT562H0T;20
362061;4A6FJ3P439O1I;6
539198;SQ48WDT4G7ZYY;24
839213;AA61RZ31LEG07;21
292361;DXB256I5J54O5;23
269506;N568EI3XNEA6Q;18
735282;SL3H930FAOEY5;6
647812;3E36085TG20DG;7
846776;V723GVXXCG604;14
930064;9JC5N728NEMCV;27
618528;B78H9R8C0T8DQ;7
