id_estante;id_producto;cantidad
3518;6OJDI55FN9M0U;27
3665;0416Z87886IDT;36
5571;59G11G6314HZO;63
1527;6KHA36G2QOJ6D;99
8421;1X4ZAQ1FI1FFC;76
4025;J0311SF5JRW1W;48
9062;II0KP065O3M0Y;43
486;XJ6DD8B3I76HO;45
7338;44R97C04090U0;99
6342;M0M2FG6X5NJCO;78
6822;8HCGL0OF0F169;96
8558;9I602C0F9DVXK;23
3772;26XU0913GJ742;98
9588;4K90MA4486K4I;77
9142;EM534LT86H07G;38
4429;6A1PA8RW9IHX3;16
3732;67I28NEN8TQIC;34
9855;253812N6RGCQH;70
8637;SQ24U67F0AKTH;34
6123;U55IO683TLEBB;40
4478;GYTOD95PQX5X9;39
7420;7SVMU221N390L;65
7941;V44UHZ2W95PD3;45
1496;G2J1607FXSW3S;41
7495;P54QF12086LPD;71
9652;7B6WRXK2933JP;55
10023;N42351WX1MV6V;21
9845;28KT6V6AMSQ76;75
110;A83ZJT17HQ1Z5;81
8535;22J0IJ0105HRV;26
4495;2U0TY281BKDTY;82
439;1X03YKH40509N;49
7833;40609Z9QRZGNH;62
5484;3Q7785KC06S3B;37
2312;OA142CBY5U21I;28
7431;639E06I15Z7W8;49
964;PB55U27Y61CO3;87
2487;66O520V676UJ4;85
2577;M03L6T8Z004FN;25
3774;L47RW4I65X4R2;11
618;1O7FJ7W70BT04;84
2167;AN6K89GUY264N;14
8244;WCDI3A867C6K3;53
4246;83U8UGW4TYS27;56
7320;S40GI9N781B0I;13
6135;5E7YX80303TO1;74
8299;40P4G7NP14E47;22
9740;B10486G55JXXE;52
8389;OO981YCH4ZI3M;53
2948;M8SN97YN4OAG9;59
1457;966GB1741PGD4;33
3811;28Z4BYRWWE37Z;69
6321;V3P18014073Q9;13
1648;12H7VY69DGK36;85
3358;T99OI6R24ULBT;88
4342;O7E3C1B7777H9;73
1914;P3R6F61GY7HU0;20
7026;31W0GU9G6918M;22
3423;8U78LGY28G4AQ;61
2208;30YBT642N8PB0;22
126;RT1V9T99YUUEX;81
2386;G67JZ4WCC1653;33
5427;FN068893DNOC8;64
6890;6C1JXZOT4VT93;21
869;7U94T4C56I0L1;32
210;2U4A8U2070CA7;89
8003;410P2TRO743N5;34
9634;18QVXKVE8RX04;33
6053;78H08BN3T3815;26
5914;15TQZ00YTHB0Q;73
2814;10147AM9E257O;62
8319;6U2FK9P89B625;28
9830;042D1OATZBYE4;98
1061;S9ND06QXN566P;14
6658;F81W48Q9TKJK7;98
8828;F23S4W9X271MV;95
7861;1OE36GFPB9D8N;59
7513;I4PUA72M0QDN1;90
7488;72HZVI5WIUI4V;91
8282;VAMJ7LN3UY6LZ;50
8742;297IL4P6846PU;81
4862;421R3YEEPY90F;35
8221;S9M2TJ9TXC784;15
2577;895LS4JVN52W0;58
5672;8F8562VPEQHV5;77
2870;297IL4P6846PU;53
3328;SZCN84LL82F7F;10
9945;PQEYNU2TH1N9J;70
284;GQ37O258G95IK;44
9974;495820QMQYB6N;52
2215;16BY41QL63772;29
5997;5UZ7Y8D9GEFR7;74
1474;10A605G48SO38;85
2962;S77XYM44Y646E;61
2816;7R31F597TTFR8;95
4565;83V27HH027MD6;10
2472;28694M01SF4UW;83
5986;3060PMF2QTX94;59
7918;7E0112HT24FQ1;27
8100;MSUO6K92ZPEEJ;57
9644;O6GAV1G687740;37
5604;T0P1KO9573LA2;10
7568;MS4YJ20M2F281;77
1871;N1O58NW6DWN5L;53
2123;9T1G0AQ4JA91C;56
7024;XQ2Q63I9926VT;14
4214;C2M0UH71P350J;62
3756;W989DJ3OM978F;66
8493;V41VM03SC8J5P;80
2487;QUP2532AJ2H7Y;67
2809;P2B44XDZ8BC35;12
4444;5I5879UVRLFMG;18
5940;239217KC9Z8HE;78
3170;FG3YDDE9W2L6M;11
5395;57GV9C0I2N5XP;97
4236;2Y59F54LU72Q6;52
8628;1O44EL56E4EJT;45
204;GJ62YPE6711IT;68
6575;NB06LP7D28DPY;40
2780;25592W3417HQO;69
5632;KZ40CC5J5676D;77
9587;806EU38Q236L4;13
6858;8Q6J38RPT48E9;85
1835;8I233U4G3RH37;67
2946;Z5192Q5DSMXHZ;23
8297;39EHRCRX56K2B;99
4873;GZFO939O8AHZM;18
2273;B11IT2DC8W30F;69
1095;ZP32LMT7QY1G4;10
6757;4P4WZ6Z56O59K;74
1319;777W6D10XUNFO;49
2000;KQP23BQC05GGZ;35
7998;EX21D5U437Q82;72
7744;IB66IQG7T0Z8J;40
1234;KU87KVGO8X95T;86
8813;LNU482WC3N42C;95
5914;EI786O53DGJW2;47
2929;MYGNFQM23S332;64
5002;9HJ8V63C913J7;44
1417;59293Z1OGP9N0;17
7338;6SURI411YH5WI;100
1468;6FW88D13400KJ;46
5571;95UQF2PV36NU6;71
4665;9V87H2ELG2C8U;52
2345;8K062CPSJAT36;55
1385;Q5G6ZLSAV4118;55
4054;0HQL8XE0081ZB;29
9482;V28ZY0179A64T;46
2480;W5V7T6J551756;30
2010;GY0SCDR7Z0Z28;64
2123;81B7N2E4VV56G;47
2233;PZ98Z2925IIXO;73
7096;Y9SZ3K99CA5W2;41
9024;HW7I64LVGOHY8;78
386;ZVI53TS92C6SF;95
4674;816H5ZESIM69C;85
2472;X2ZD5Q0295J18;89
361;72PF9MS6H4P5Q;19
1474;9V04C479303UL;54
597;N2BIVEKHS2MAQ;40
533;Q0662T21IKKG1;95
2590;SDB73PHNF41J3;45
8214;CP536WHD8Q278;35
6191;MYGNFQM23S332;76
4325;83PF367CDTRWB;13
4097;6S5Q8MH0XC1RM;67
4495;M2946O72953XM;69
6554;6PO3H115D5B3S;49
8297;728U75H8A256N;81
9084;06409J3IEPZ37;28
8319;3OL33YB499N11;13
333;1F7433737RG36;37
7869;KTZ6S4PU7X6JO;28
6185;E56ZG45OLGCK1;42
3680;X133B2R756Z7T;45
7634;I900KGJ1V23QD;92
333;5260OMPN5J0FS;99
4940;6OE8433T59A5A;12
797;X7F4S6NY8Y989;25
1618;T690MB7TS00SO;58
6130;726YO8SH98957;91
8233;78509EJUK0EW2;71
3772;9NY915OJFRCMJ;68
5507;9R669LY6CT2EW;74
3080;4S4LUA6F66840;29
3159;0S9WMH65CB54J;56
4619;C31B4DCRO1OA9;76
7868;2VMT4D101254D;55
6761;6HLL990B2L4R4;73
7833;56H64URIXY37F;75
265;P9T93G4JCF8Q4;89
1875;1ZZ0GMJ74X8H1;52
8338;P3R6F61GY7HU0;99
3546;2YIYX9NU5HLK7;87
2785;BTW4V8QAK7PW5;81
7372;0421E09BA9DJ9;13
6509;319KI8F2CH768;73
7619;6R60268J11GK1;98
2482;I7OZME75453FB;75
6683;9FV02WF7D69WA;59
229;243V053B2YG5G;62
5484;2ZXYEF2B14K4V;82
2848;HVM009KGUL84Y;60
1245;A612CZM6AES4L;28
7310;PJ5360ES5N164;23
371;Z130211LV88X3;13
1459;QJ76I89YJMP08;32
746;3B918VK56X9A7;35
5984;EWVT0290R6NWW;49
6743;65NND75F1US4D;24
9589;XI3S965K40W94;75
7132;II5V1XDB8MOSS;17
6847;F037VF9Y96Q72;43
9521;PYRKH2XCDE9B5;55
1536;W1E3S63OJUJ6N;59
4375;2OD9A945YSFQG;74
439;EBUK247I7JEZ2;24
1319;1UD8D42X26VJ2;50
8474;3I14HEQU5OYFD;72
2146;6U0197F6F4TCG;87
5319;728U75H8A256N;14
8054;Q5JBD98940EC0;10
1496;8W3U1R77LMMZ6;20
9577;Q1FU1DJDL6VG3;11
4546;RWVBLTKB0V719;99
1442;6W1V06K4O59CP;79
297;11BE004Q3C3OS;21
2528;58WWP468DS330;77
9230;806NO8TZ0W148;50
5510;DC26JRLYON52S;11
5693;5VKJ820JSVG11;30
170;Q5JBD98940EC0;53
1023;94G45T08794I6;56
2345;LH934S2HX85H2;100
8586;43NBPXYQ18P5T;37
6659;IU2JT39NPTPV8;44
7849;2T4SC23D1Z009;81
3368;3958T26BNJDMN;39
7904;4P05KEHIVOG8T;92
4551;1TN9074X6I7Q7;55
9355;47EX9UJKBD0D9;62
9456;283W7S47359G8;87
2000;347YVS491R1GY;28
1805;V16OPP44O8G77;18
5091;D9U0G836YDM1V;47
1765;5FA5L42PPDD00;93
1369;IK2Y90E704Q52;20
2369;654T1C4514F2Y;54
2057;RIZ1629B22GMS;22
3968;72I01MBX62I38;41
3637;FFFC37V236VV3;75
8807;3LZ1E6T8GMFAK;20
9355;1Q494I37K4TJL;38
7488;0H3JL81422G4C;47
4862;C9W1JBU133768;87
4503;A466M08OZE1GZ;43
3680;6HFAOU7P01T93;48
8684;D4V0409AT69C7;33
7399;D49224QTS0138;72
5613;33OWE40O2A168;28
9174;89ZX6679AEI6D;64
4611;WMAYL2X39SE86;99
7823;TA66C0R5ZWM8S;71
1374;SYGJ7SZ84N370;68
5056;853JL04WHP0R9;33
1840;FO037DJ3U5PB8;38
4271;7AENYFLFGCLIG;77
2944;05WKK96QZ3J1N;51
3080;CC084QPY8T6SK;40
1374;G2EL9TTX2QCV8;12
9059;O4S52S4191R3N;29
7241;L53YX0WYT2886;62
139;K0ZCSWXDPM3PM;79
8940;7B92RK00V6541;67
3106;K2400YM2AMJ0N;82
9641;N9S01RX9OZ3X8;71
9703;AC3G6O29KP426;18
2725;9HWIF821XI33G;61
6672;9VT9H2LCQRM03;56
6481;916AE877Z16D5;58
1361;MG926RMPT55BB;71
8134;5V06ZV9KVKDIT;62
9824;BU72103GO530J;88
1598;8I890TO96GMST;91
503;6I3XQE7MQOA59;66
6930;0F2ZMMG01EGWI;72
4565;6KHA36G2QOJ6D;62
9341;9EXDLI8YE41L2;82
9912;4VCM57N5D680Z;96
8586;TTD79G3K23519;27
5340;RVMCI3A0961B7;57
5169;9YD6167OZN05V;23
5169;GBJ1GAK1HNKQ2;92
5567;323QEI8WBXXLC;27
1176;J3XQP4G9IXF36;99
2964;DZXS2787SCAGS;97
6650;NRN474847U558;40
6481;5FX38IWUF46G8;56
2354;HA3D8JC71F9Z5;14
6356;1IORJ7292N7M4;74
503;1IV54120P1LYK;58
9521;A8PI224825FD1;55
7922;Z478Q831H9E41;100
3187;2G492BI1385ZT;93
3695;0S6M94TONPC19;11
1252;IX5GE124P70C8;38
486;UZJ31I701QL87;100
7979;OR2A4DLHT6678;66
3191;821248EH1J310;44
7157;2IFJNO2324V4Q;95
3085;DTI6E66KVO6C0;49
3426;BY2KG0N4PUG1Z;87
5108;HKEA4O3FIGG7L;89
3630;726D08346J09U;41
2449;IB2L40814NN52;76
897;CV0YSM5T352P4;53
5510;1ZPL70QQ2GP19;33
5168;729W52TIIV2LN;67
3680;0WJ7L31DSMGZ6;63
817;14Z6R4PR212HK;76
8136;8IQ68P6U0CQ7V;89
9665;95XM515NZN081;22
1433;Z19EBFQ8NVE61;74
7524;Q7XYNVT746761;100
8000;N09T0C5Q3H3G0;25
6086;X4JDRW2X2D1VB;76
5551;HO4F29WA21V3Q;54
3082;FMEJ8Z5JMKM5I;48
6825;GS1TU09OK7291;47
9641;GVOO29Q19Q52U;23
3254;6N9406Q781AQG;88
4016;G0O07509QQ1C3;38
6770;OC9HJ4RN6RECH;50
3106;65A1XQ8GPJ65Y;64
2099;S3NIM7VNB049O;94
9229;ZBFEMV90YRSK3;28
2923;ET0Q8DS7705I2;72
6999;AGUI7FNKJ5195;44
1433;I01I437816K36;59
2131;8I512TU8KL91A;48
7832;G799U5E0S1X9D;92
9279;XZ335R505KX9R;99
4551;K08J8WW20F03R;83
1501;58236NT4450FL;49
8301;3LD42YW32P60P;39
6858;58023YP3ZXZ0V;18
643;4P4WZ6Z56O59K;48
8172;9A8HFO7YN959D;14
1949;9KM3U8OC0O023;98
6757;RE5ETN3QB196W;74
6470;69666KPX6E79T;53
1783;EBP40V3017MNS;26
6683;X133B2R756Z7T;61
6200;39RN0F0QJW1B1;35
2780;56JON78VD5853;70
3027;S24F54S7GN74N;33
8792;8GLW6M1QQ5Q10;91
5855;554DI9X63O96D;18
2866;4AZO0NJ9M3Q2O;16
6930;SLB69A8PGQ5LL;62
8493;I0S4QY2S9BG67;41
6755;O1G0O7B55D593;76
110;74RV0I3U019GC;33
289;Z8611RG514370;86
8619;8F7VUW2K7777L;67
5387;P3R6F61GY7HU0;36
4577;632RMJ0KSC46V;96
9521;L3Y3019LWK5CZ;38
407;DP42K0VICZK9E;56
9560;85J03P77U15QN;77
9142;IN3K6C0689I37;51
1247;9KRD50XDY4514;76
7804;77T4444MT7RO2;80
570;1T604X04NORYY;92
4462;672CZZ58R05HG;52
8130;VIA21Q8PKR9H1;37
3757;S0TT2A189HGJ5;24
6336;4G713800CZ2PU;23
510;C1650098OIFET;12
9217;Q0822M9B285S9;53
6286;CSLGAF09Z269I;66
7754;XH35WUAK0G5FU;77
6761;87QI700U670RI;12
1730;F9T7WP1BR27V9;88
2139;Q528YUEX6AE6M;16
3919;P8C8GT5AVKFTJ;81
4893;42KI4Z459HSP5;93
626;42A1X7V420V72;95
551;PD67U8V07Y63S;95
3687;QCEVQJ9G946G0;86
8684;U184HNK8J2PFM;44
10040;D4V0409AT69C7;34
6481;MF18D5084V9KA;15
472;J8CVZ1YL18J81;10
9825;2B0Y365Q84N2P;88
3027;9D0MDYR976BT6;56
3910;0775401R969DG;50
2131;EOCK67UKVKPT3;13
8586;9T59AQ2H13CRD;99
951;3522056AY33OL;19
8676;00IUF9Q407F79;50
1032;D3913FQJUZ08T;100
7485;EL3AH44810451;23
7492;L065EB2TI540O;22
8451;3Z97KX6LYK2D4;92
8577;045C2371212A8;94
2273;J657T4014I158;45
1302;3CT15I160TUD9;61
5261;90CEU941MK8E4;66
2780;WDPXP5DUB8J97;16
5283;RK8GV21M7V790;90
7024;A16C8856Z0N27;20
4741;PX7847YK3O1BM;84
2817;YJS50RDPPWF42;66
3732;5Q662HXRES024;85
4999;B0P7G031386XH;45
3463;J87OZ4POO82I5;75
7664;9CX9OVE3Z067Q;11
3815;MCB3103246H2A;20
9641;536I73777I5IP;50
8054;319108THAX2F0;17
1914;44PF1PSGNZAS5;67
1056;4X7D313ZJRN03;25
9726;Z3979BA3539IU;69
869;06464S77X5YK2;92
4215;Q4Y957J692693;73
7634;IJU6OH08X762A;95
126;V6V8RUY0W99R7;35
9855;B5Z8135KT31B1;35
8816;0890K14B5BUDL;55
256;I05B63T73J76E;44
6301;7WX3A2R9Z0XM1;51
6200;V04X34BPNUKD6;17
5815;0VB6J8B9Q7735;94
4348;4K8Y18Q84WJGC;79
6356;VL04R5G04F6ZQ;21
1221;772L7Z0ZA6145;49
7855;529I3XTW96263;31
722;333U9C7CAA30Y;93
748;KRNNMOKS688AK;43
4880;U267I6V3930U8;14
3811;7XA6T71934F43;22
5910;74HE0352M1FYU;39
5787;0EI7NNTGH89G5;94
2881;4W2NP28Y4T4VR;95
3680;3M9FT069ILIT7;61
8635;09XVXN82Z3924;63
6286;3X00R0J9YDS9Y;94
8702;8MZ226638PTW6;100
5121;KO9YBTXC1AC38;86
6755;6U0197F6F4TCG;17
6770;BB8P23D11GLL5;68
4458;YS6M26YC18KSR;65
6481;V4BUGCS283J9T;46
9603;XMXUF69Q45NOD;98
6396;98ZT70O6VX1NJ;86
5405;STZ9G3SKG134Y;78
2963;TM0C5WEGN5171;57
6506;7CCA51KO930J2;77
1809;Q172EY4JZVFXI;57
4492;A90V1205R6X55;87
7833;725393I32K6JA;34
1660;6H97KA2FZE66A;47
6070;KN54HJGB866LL;59
6118;MG93P43H64Q9E;14
6850;J3KPVN31L1WUF;61
3148;V5407339K4SZ3;43
9509;K4144SU32407H;15
9444;4N03Y02EEXA6F;51
3208;4AT32NEQX1KQQ;89
8257;3K6XFC3948609;35
2157;22RKKXJ73N2N5;88
7000;PBWD3KB31OB96;80
6185;3A98QOG8E5OU6;83
1216;4H4731B2G7808;52
2946;S4A5FQ3Q3I6DT;84
3652;9N319256024U1;34
771;75ASU6112JO58;63
2118;KASD7SX0S301M;54
8514;P78SVE5M18GVP;53
2276;D3899V198E5T7;34
9689;Y04UDBVS49AGN;87
7889;R97R7837RML9E;14
10076;7L6W2GCIMCTL3;21
5241;I4C32GYSN35B9;100
3304;248T580C174M9;17
8534;05H1M1X2S0173;10
10048;C35R99RA3W454;45
8792;51CNV214AOS7Z;67
8113;K2KJ392K8EZ6O;30
6286;CEU5BLB06GZ7I;15
1278;45Y2P2YFC03T5;92
7664;B923I838KQ0B7;55
7398;T2W367LSJ8DH5;13
9542;Q3B0PB97FSI5A;77
5815;232Q4U12J0782;58
2590;4KD0376V5N4AT;41
5400;1199595CZ6522;42
2233;PGPP1EARJEA8E;19
8558;Q46H0BH48TZ6C;57
4215;N847M5DS1Z9F5;29
8458;29T878HG34DXM;96
6850;2AM311021995D;78
7399;X0S4MBZ0KM46K;30
8301;2181D4WGP924X;84
2163;39Y9596S95MJ4;28
8535;801S8WONG42PW;77
8220;5TL788OL06873;43
9834;HSZ2WS0O2E9D9;44
4272;I4G099B78M9BN;19
3147;69VH64C185614;89
6208;6B8B0HHH6O9PL;45
144;N83Y6Q8TNX5XX;35
3372;PEB5CEX1N1899;39
3732;S06C06SZ87LAY;72
1527;0O16676NVMX48;75
1374;0Q5IVAM9O783O;10
1433;Y4M0G3RL130C6;46
3546;974L47L2SAMW1;88
7304;79W8H1GI1M4FC;39
3680;3P9OBDX3N2179;74
8297;QB90U3MO8H3WU;93
626;X242187G7ID3N;96
8637;JTBB222H2SF31;58
1417;571TH52KRD520;63
5280;4KR911956ZOS7;95
7338;82ULIM3IK70YO;56
1660;3O835NR0UHN3J;74
2348;45ICV0Z0B2VN8;96
4811;G558HQQ2D9W90;78
7451;8O44H4LF761YM;58
7861;5DSHTVT3P27Z3;84
6014;28694M01SF4UW;58
2848;FS912H0FSG094;46
9220;W94741A719Y26;10
6811;65NND75F1US4D;79
1259;2M0N3RB7C67OT;13
6307;R8QK984O5GDP4;35
5510;O8L4CJ1SXQ8TX;26
2407;U249O4WJ6K45T;69
3979;8171HVOYR6ZCV;84
3518;L3JRFVUUN6V03;88
107;992MZE54XTU7B;100
247;392B056BM81X3;32
9127;8U9O9FP14MQ93;88
8427;98Z70932CQO4Q;100
1302;BZ4S3W5227B4U;92
5138;85Y33QTY8MNQ7;18
5357;J96FM3581X2B6;18
3637;60M3135V52PA1;54
4503;02FG1X76039M7;91
3014;LG850639PRGO2;25
8535;6I7782OQU780X;74
6707;G38IVES2LHAC7;55
3580;WKLDUI35MO23W;97
7532;34YPK4NSY5W74;14
5395;H87RQ06FNI53B;10
2480;OXBEM9RX04GF1;33
6683;X307SX3E9725C;66
5544;M4HQ4K0BVR2HB;10
6683;WD6Y52598II2E;36
6811;A2E9448VJ2J2Y;39
7649;SDWU2AU997ZVY;74
2528;3QA8K610ECH79;38
2525;E65YJKL508PR1;78
8188;11Z97HR200Z13;15
5637;U372W8CFDUF16;69
256;7KXK50YPI0EGC;34
3680;9Z30TBLL7RU42;84
4741;0119MAWTESNQ7;74
533;D79TXV7134UZ8;86
10099;AGU6I24URPZ0S;49
3159;07QB9YFDV248G;26
4257;Q99OHH03N6NP4;62
4246;1TF5NO8L43O9F;80
887;243Y28AL8851E;89
2386;6J32OFE804XVG;51
3423;664C227ELPH68;67
931;JF39807PHUH5W;13
9626;6DK41PYD419I3;15
2990;M6J2FJ9Q4X96T;13
2334;JXK9K8QZV4082;79
298;S124O03SCN6AE;78
3434;4505C4MG08V51;53
5551;1G32I2G4Y330V;73
2385;EE5UVNEFO3QQ4;56
3761;O63COUFQB0G29;58
7654;WPOGE4IQHG146;37
2809;PV9933Z123PZR;45
5580;K9QT35I0TW9IL;98
6211;SAY8TN8T300PO;10
9928;29S7V54M90369;58
4351;3IW28I4K2BKUU;18
9158;0IJ1XTYY4DZ1G;86
1462;Q0QS6DX57M36L;81
9521;810955NK88E4L;66
8136;X27TU335XN8R8;65
1489;TAU9D2G0Q0B8A;77
5139;4SVQ875RB1PT9;84
2238;J3K8579HY6PBP;86
2760;8ADL7V49C33A5;61
2795;EV3A6P4G0BUXH;58
1634;81K1H721094ZF;50
2075;Y968P4356M633;17
4619;93B54Z1I5JL0W;17
7261;69W9N3W41J2XG;87
6619;918K4K43697P1;51
9603;UAMEND433439S;98
9217;EHRKP1RFQ6Y76;57
8427;EVF71138910I7;25
1042;6QN188K2166NU;80
7283;CH7C9T9V552BX;74
6118;8XU29SPTH492Z;64
3704;4D059Y1E86UPQ;41
4325;QM157B2BJ71YA;42
4643;9EZQ4JI9XP186;46
1433;0RPV89X5U462Z;69
1050;B9V5FB7RCGMLM;97
3423;52XKU3461Z96Q;95
1917;89Z5B1NI5ZAX7;57
4589;UR943J291GHAV;29
5395;UE11BI76671AX;85
7810;A83ZJT17HQ1Z5;65
3586;3F6XFS1Y5XSJZ;12
3551;XPR7FO9P08I0V;81
3358;90E588M8JF845;93
3147;HK49B2DMEXKPN;39
8514;66719E8LSP0H3;36
8054;06KC3B9CGQ770;49
1061;3FU3S57YC0AMK;93
5061;42FEY32Z643O5;97
6321;09XVXN82Z3924;26
6850;77J7U8H31B08O;37
670;244821XMHUUG3;61
3976;X925P4C0872CN;57
8753;XH4K22398B9OY;76
9093;410G3XDUZ5385;12
597;8B6503PLG5CCF;73
6330;QM92T8KH52G57;45
5071;IDKD70Y3MF252;35
1288;NKL8IV6388N21;25
2809;4454283066QAM;46
10030;F0ZI2O890E1G8;23
8427;90748JTVAA86G;95
2126;246I9U1L7R3O5;65
3014;82980Q0L2L998;48
4880;465U82SK6L80I;59
4342;QOOA3JB0FA251;99
9856;JI6G30H40C53N;44
5484;XH4K22398B9OY;84
2110;97CJ28LAMEX52;10
9980;45CCM798V8787;58
3772;K4144SU32407H;78
6072;3IA3272M4EO66;84
6708;V43R2V73F7C6P;55
5405;Q54IG0Q66ZO8F;46
1490;VB68W1C5G23WT;40
5058;40SEN8L9NXQDP;93
2163;2599IA76106C6;58
1008;ZKA6UO97P7961;73
4384;91M71V92JRUQ6;23
8078;B9S2WUV499P2A;44
4890;EL44E2HTH2059;86
8189;Q5JBD98940EC0;69
1537;31FM302GIYE3J;20
9073;1U6F6GSNQQZ59;65
9701;NLO8DX0GQM3AB;97
8742;4528ISC056JRU;54
7191;31VL06LV1449T;32
6761;9EJ2A038P9536;70
670;2843B68KH5I16;90
9313;480S33DT377HH;35
9355;M3P6BRT1QQCB0;90
5484;7XA7XBC9V8N87;98
350;7LF0Q150945O6;35
4065;930W7ZTNYSBQ1;95
6082;282443NJY4HW4;60
5487;P2B44XDZ8BC35;70
4553;44X27G6I2R9LD;24
6053;HX0E37B479X5L;13
1896;660Z5WSB26SK6;87
4002;1M88YGD90S8X7;45
4847;M60PPW2F4V1H5;30
5395;877XN67G4H75A;89
3463;E1875P91BPA87;38
3328;5F6BHLW7O0I92;85
5746;9W8L9X2WQ10DB;69
6811;F27R788WSZIV5;75
7000;FN068893DNOC8;47
643;W1QAFTD6V0EAE;70
204;Z5QL5B388K2HW;33
1457;51YM4N0A3KP3E;41
7026;2I506YZ82GR59;78
592;0WGXFQ0502B15;99
1924;5V06ZV9KVKDIT;23
626;4WV6I87Z7RZ89;41
7310;080O2C86Q7462;66
9521;28ZV8W9CI7IW8;71
8674;2DDL6L7GF65UZ;77
8389;HVM009KGUL84Y;48
790;HGE310TP003C4;92
7092;7149S35BE7DHE;58
8073;3M2248W8G46Z3;98
8055;YKY2LDK3543R7;46
7935;D4HGVB188GQ2Z;83
3344;832E8XVLI7311;15
7377;0EA8N55213PHX;37
7833;BU294P73K883K;77
1023;8E152O3MI600A;89
618;PCKVWZ2L6J41F;39
1122;O3VI7JA2F4RP0;67
8590;R98DI513KC07E;92
2075;7C74A07A012G1;24
8273;527GG5H2Q35Z7;13
6311;4UK7H4UHCQV4F;32
934;2A224LHV8YS35;49
7320;LM4B50WW27P63;26
1994;337M857Q085N8;44
7721;Y3R5JWV500501;94
3540;5CORVH7WZRFO8;99
7399;B04MK375SUOP0;64
8250;K2K76E76P8G6B;37
9693;65T76414UFUC3;71
9093;T20AAZ62UD1F8;12
6054;FMEJ8Z5JMKM5I;36
9145;V31TXLMXLT570;52
9084;9848XQX82OHTR;43
5241;40D531ICYK96V;65
2809;44UBO3B8F3739;80
1457;XE38FBTMWV274;29
3540;W8951G6I3EKRN;15
6072;3K6XFC3948609;40
4869;2AT935C95T1N4;54
598;88PFTD786XXAY;48
7240;JYMH5KX59HH60;78
7714;V6V8RUY0W99R7;58
1374;68F4H39SRI419;88
6890;15H4S3CAKG93G;48
7823;4224RLRE4X662;63
8676;00C164605C15B;23
722;JC13V4VVK2K99;52
2342;HR87R0Q8YXIL1;10
7778;7C50819PM5WS5;27
2471;1MN8PU56F99DK;63
4999;3B4AV3XE3NSK2;16
1730;Q343GBHB13T9H;25
2352;D1472Q9C90HN1;58
1168;B3XMH818Z01X7;40
6041;39RIGX02LGJS6;90
3648;TG412187PE65A;68
1442;36188KR357C4A;20
7680;Z8TZY4OO649NO;38
5528;6DYHS097UP77V;51
4018;K5407MI1P1J56;79
1805;K6U7LC7N19SL9;24
5505;4VH8Z0KU1GLM5;75
4741;GQPO376Q0S1UV;99
2431;CS9QZ7K61VCTC;10
9834;N4N68HUG68VB3;55
2472;30649S105A4H6;16
1318;6DD1877JQ4508;100
6552;Q3BMHN75XALW7;68
2130;36116WTCQ14FE;33
2929;R028R0PP4ZB7Q;76
5541;7JUFA6KLKYM33;31
2304;359WMZPB444G4;82
3815;7V70851069DJE;73
5454;7Y9R63KZ44VLN;68
5241;87S2G88295YA2;60
4271;HA3UV5O7ZT39T;19
2586;O3R5KU353V8EQ;61
4324;G250C5DU306Y0;68
6342;WKEM492H04F6H;92
4211;841BHVOUF7HT4;26
1618;21L0R5DUZ8IUS;18
3080;60S2WG02E9CB6;94
510;87DA46LB82376;22
3219;5NB6VSW48171B;68
3976;01Z6CWDR68J5O;97
1900;2PU365YSLVFI8;33
6797;565XGC2438D2C;39
2923;52NP9XFPA45YX;14
7513;G55727ZKK13G9;25
7649;W8EG6YARVD4N0;12
4427;ESMH0781QMR46;60
9158;28JYW419SX38G;67
4488;M92Z10633200Y;38
1809;829769W1E64NB;56
134;5H290HDDA1BR6;57
8628;40333QF7SZV22;83
3372;8FK403N82PS09;38
1533;9Q16797KN1388;34
9693;IT7DS1SKJ026X;89
10009;1R5CPF66OV078;77
4324;PFD5JZEBNHZS4;24
1005;4TT86P6BD9E2Z;17
3469;94341015IO36S;56
9185;J0QU4S4659N7T;10
7941;28KT6V6AMSQ76;18
6847;SIB1Z679B50S0;98
8100;OSE5714895V0V;31
5319;06R7O25B9ZIYB;37
9389;PTYQTI1H3D4DS;59
1895;277YC9T5X6B3J;62
2225;8I68BPH902ZBV;63
2725;927DL74B1RH59;79
3328;UJ2669M4J98S8;66
8338;63CYDJSEDH0Q3;13
7489;LRUZ2B9N4Z2BJ;94
9364;I2557826TA0V3;19
7823;NXCOK4LW7F59J;71
254;284536M425AX1;11
8069;RI16H3M22M9E2;87
2143;PDAF0M44A2766;24
6611;UIO7YMRV32WY5;22
1984;7B5ZOQU15KK9X;69
505;VOUSSH088N45E;78
3350;5M9GVB1U84GV6;70
817;1CRXPYBWM2746;24
6374;W5V7T6J551756;86
8478;N4A19BL41EGCX;34
2809;9P5797L35G2LQ;61
256;2600K60Q0IS24;90
371;59P4C40E5G4O1;21
1496;474P57M6XE7Y9;69
7992;5TWD686O140NY;69
1318;P7YYHE4F7A9L1;74
8530;B2J7B32490VX4;88
4236;5FI2HKF3J92IN;95
5070;V1WZN4DY9VOWV;23
2760;X1EL4ZQ1HQ48L;12
4553;HFQOJ252090W6;96
8220;1D4ML48X4MA01;17
7485;05716398UBLZM;93
5551;4MX4I4M307QWY;51
3034;40P4G7NP14E47;85
7132;WP6VZ53HDXY4M;24
